City_ID,City,Cloudiness,Country,Date,Humidity,Lat,Lng,Min Temp,Max Temp,Wind Speed
5882953,Aklavik,100,CA,2021-02-08 00:18:04,76,68.2191,-135.0107,-23.80000000000001,-22.0,76
3155487,Glomfjord,40,NO,2021-02-08 00:21:08,64,66.8167,13.9667,12.00200000000001,28.994000000000028,64
4032420,Neiafu,75,TO,2021-02-08 00:21:09,94,-18.65,-173.9833,76.99999999999994,76.99999999999994,94
3874787,Punta Arenas,90,CL,2021-02-08 00:21:10,34,-53.15,-70.9167,66.19999999999999,66.19999999999999,34
2088163,Popondetta,100,PG,2021-02-08 00:21:11,86,-8.7537,148.2534,80.07800000000003,80.07800000000003,86
3492997,Samaná,20,DO,2021-02-08 00:21:14,83,19.2056,-69.3369,78.80000000000001,78.80000000000001,83
4032243,Vaini,90,TO,2021-02-08 00:17:57,94,-21.2,-175.2,76.99999999999994,76.99999999999994,94
4030556,Rikitea,81,PF,2021-02-08 00:21:16,71,-23.1203,-134.9692,77.61200000000002,77.61200000000002,71
6089245,Norman Wells,20,CA,2021-02-08 00:21:17,75,65.282,-126.8329,-27.399999999999977,-27.399999999999977,75
4031574,Provideniya,74,RU,2021-02-08 00:21:19,83,64.3833,-173.3,-0.5440000000000396,-0.5440000000000396,83
3420846,Qaqortoq,75,GL,2021-02-08 00:21:20,28,60.7167,-46.0333,37.39999999999998,37.39999999999998,28
5924618,Cochrane,1,CA,2021-02-08 00:21:21,77,51.1834,-114.4687,-13.0,-9.994000000000028,77
3576994,Cockburn Town,20,TC,2021-02-08 00:21:22,83,21.4612,-71.1419,76.99999999999994,76.99999999999994,83
2123814,Leningradskiy,0,RU,2021-02-08 00:18:00,85,69.3833,178.4167,-14.710000000000036,-14.710000000000036,85
2013465,Verkhoyansk,17,RU,2021-02-08 00:21:25,81,67.5447,133.385,-32.78200000000004,-32.78200000000004,81
2208248,Kaitangata,93,NZ,2021-02-08 00:18:06,85,-46.2817,169.8464,64.99400000000009,64.99400000000009,85
3833367,Ushuaia,75,AR,2021-02-08 00:20:48,82,-54.8,-68.3,51.799999999999955,51.799999999999955,82
2138555,Poum,36,NC,2021-02-08 00:21:30,70,-20.2333,164.0167,80.52800000000008,80.52800000000008,70
1161724,Chabahar,0,IR,2021-02-08 00:21:31,61,25.2919,60.643,65.03000000000003,65.03000000000003,61
2092164,Lorengau,100,PG,2021-02-08 00:21:32,76,-2.0226,147.2712,83.87600000000003,83.87600000000003,76
2276492,Harper,81,LR,2021-02-08 00:21:34,89,4.375,-7.7169,79.30400000000003,79.30400000000003,89
1819729,Hong Kong,0,HK,2021-02-08 00:20:47,83,22.2855,114.1577,64.99400000000009,67.99999999999994,83
485351,Syamzha,8,RU,2021-02-08 00:21:36,86,60.0158,41.0614,-21.621999999999957,-21.621999999999957,86
5122534,Jamestown,90,US,2021-02-08 00:21:38,72,42.097,-79.2353,10.399999999999977,12.991999999999962,72
3454005,Piaçabuçu,79,BR,2021-02-08 00:21:39,79,-10.4056,-36.4344,79.10599999999994,79.10599999999994,79
3382160,Cayenne,90,GF,2021-02-08 00:21:40,83,4.9333,-52.3333,80.59999999999997,80.59999999999997,83
1058381,Morondava,100,MG,2021-02-08 00:21:41,81,-20.2833,44.2833,79.66400000000004,79.66400000000004,81
2028164,Deputatsky,52,RU,2021-02-08 00:21:43,85,69.3,139.9,-27.057999999999993,-27.057999999999993,85
2074865,Carnarvon,40,AU,2021-02-08 00:18:04,100,-24.8667,113.6333,80.59999999999997,80.59999999999997,100
2409914,Bonthe,31,SL,2021-02-08 00:21:45,84,7.5264,-12.505,79.16000000000003,79.16000000000003,84
198629,Eldoret,99,KE,2021-02-08 00:21:46,86,0.5204,35.2699,58.964,58.964,86
2184707,Wanaka,90,NZ,2021-02-08 00:21:48,44,-44.7,169.15,73.00399999999996,73.00399999999996,44
964432,Port Alfred,94,ZA,2021-02-08 00:21:49,95,-33.5906,26.891,64.99400000000009,64.99400000000009,95
2110227,Butaritari,90,KI,2021-02-08 00:21:50,80,3.0707,172.7902,81.05000000000001,81.05000000000001,80
686090,Asău,93,RO,2021-02-08 00:21:51,73,46.4333,26.4,30.00200000000001,30.00200000000001,73
6201424,Mataura,99,NZ,2021-02-08 00:21:53,42,-46.1927,168.8643,72.28399999999993,72.28399999999993,42
2094342,Kavieng,43,PG,2021-02-08 00:21:54,72,-2.5744,150.7967,84.77600000000001,84.77600000000001,72
2392087,Porto-Novo,40,BJ,2021-02-08 00:21:55,84,6.4965,2.6036,84.19999999999999,84.19999999999999,84
3361934,Saldanha,0,ZA,2021-02-08 00:21:56,72,-33.0117,17.9442,62.599999999999966,62.599999999999966,72
5282297,Bethel,20,US,2021-02-08 00:21:58,86,41.3712,-73.414,26.005999999999972,28.399999999999977,86
3386213,Touros,40,BR,2021-02-08 00:21:59,78,-5.1989,-35.4608,80.59999999999997,80.59999999999997,78
546105,Nikolskoye,90,RU,2021-02-08 00:22:00,86,59.7035,30.7861,10.994000000000028,17.599999999999966,86
2206939,Bluff,99,NZ,2021-02-08 00:22:01,65,-46.6,168.3333,62.599999999999966,62.599999999999966,65
6185377,Yellowknife,40,CA,2021-02-08 00:22:03,68,62.456,-114.3525,-32.80000000000001,-32.00799999999998,68
2122090,Pevek,0,RU,2021-02-08 00:19:46,83,69.7008,170.3133,-5.386000000000024,-5.386000000000024,83
5848280,Kapaa,1,US,2021-02-08 00:22:05,50,22.0752,-159.319,73.00399999999996,75.19999999999999,50
2075265,Busselton,81,AU,2021-02-08 00:22:06,99,-33.65,115.3333,62.99600000000004,64.99400000000009,99
3598787,Champerico,20,GT,2021-02-08 00:22:08,51,14.3,-91.9167,71.99600000000004,89.59999999999997,51
3155152,Gravdal,67,NO,2021-02-08 00:22:09,92,68.1214,13.5031,32.036,32.036,92
3369157,Cape Town,0,ZA,2021-02-08 00:20:56,72,-33.9258,18.4232,64.39999999999992,67.99999999999994,72
935215,Saint-Philippe,90,RE,2021-02-08 00:21:59,61,-21.3585,55.7679,73.00399999999996,80.59999999999997,61
2015306,Tiksi,45,RU,2021-02-08 00:21:58,86,71.6872,128.8694,-29.451999999999998,-29.451999999999998,86
3374210,São Filipe,100,CV,2021-02-08 00:22:14,75,14.8961,-24.4956,68.882,68.882,75
1635815,Maumere,100,ID,2021-02-08 00:22:15,74,-8.6199,122.2111,81.58999999999997,81.58999999999997,74
3864331,Bell Ville,0,AR,2021-02-08 00:22:16,34,-32.6259,-62.6887,76.91000000000003,76.91000000000003,34
3883457,Lebu,35,CL,2021-02-08 00:22:19,92,-37.6167,-73.65,59.25200000000001,59.25200000000001,92
986717,Kruisfontein,90,ZA,2021-02-08 00:17:26,89,-34.0033,24.7314,64.99400000000009,64.99400000000009,89
3467962,Cambuci,100,BR,2021-02-08 00:22:21,93,-21.5753,-41.9111,69.80000000000001,69.80000000000001,93
2025256,Chumikan,100,RU,2021-02-08 00:22:22,84,54.7183,135.315,-7.041999999999973,-7.041999999999973,84
3416888,Grindavik,0,IS,2021-02-08 00:22:24,69,63.8424,-22.4338,33.799999999999955,33.799999999999955,69
2155415,New Norfolk,67,AU,2021-02-08 00:21:53,68,-42.7826,147.0587,53.99600000000004,60.00799999999998,68
4020109,Atuona,24,PF,2021-02-08 00:17:56,74,-9.8,-139.0333,79.59199999999993,79.59199999999993,74
3424607,Tasiilaq,0,GL,2021-02-08 00:21:54,46,65.6145,-37.6368,26.599999999999966,26.599999999999966,46
6165406,Thompson,40,CA,2021-02-08 00:18:03,62,55.7435,-97.8558,-25.600000000000023,-25.600000000000023,62
882100,Rusape,73,ZW,2021-02-08 00:22:31,96,-18.5278,32.1284,61.79000000000002,61.79000000000002,96
2017155,Saskylakh,32,RU,2021-02-08 00:22:32,79,71.9167,114.0833,-36.94,-36.94,79
3366880,Hermanus,4,ZA,2021-02-08 00:22:33,90,-34.4187,19.2345,57.00200000000001,57.00200000000001,90
2447513,Arlit,100,NE,2021-02-08 00:20:34,18,18.7369,7.3853,69.54799999999994,69.54799999999994,18
3454061,Peruíbe,25,BR,2021-02-08 00:20:19,72,-24.32,-46.9983,72.33800000000002,72.33800000000002,72
3461941,Guaporé,0,BR,2021-02-08 00:18:50,81,-28.8456,-51.8903,66.9919999999999,71.99600000000004,81
964420,Port Elizabeth,0,ZA,2021-02-08 00:22:38,82,-33.918,25.5701,64.39999999999992,64.39999999999992,82
2126785,Belaya Gora,93,RU,2021-02-08 00:22:40,84,68.5333,146.4167,-25.384000000000015,-25.384000000000015,84
3444105,San Matías,49,BO,2021-02-08 00:22:41,53,-16.3667,-58.4,77.08999999999997,77.08999999999997,53
4035715,Avarua,20,CK,2021-02-08 00:18:22,74,-21.2078,-159.775,84.19999999999999,84.19999999999999,74
5855927,Hilo,20,US,2021-02-08 00:22:43,54,19.7297,-155.09,67.99999999999994,80.59999999999997,54
2070998,Geraldton,40,AU,2021-02-08 00:22:45,73,-28.7667,114.6,73.39999999999992,73.39999999999992,73
3931470,Puerto Maldonado,72,PE,2021-02-08 00:22:46,93,-12.6,-69.1833,76.85599999999994,76.85599999999994,93
5106841,Albany,99,US,2021-02-08 00:21:54,60,42.6001,-73.9662,26.005999999999972,28.00400000000002,60
5880054,Barrow,1,US,2021-02-08 00:18:08,68,71.2906,-156.7887,-25.600000000000023,-25.600000000000023,68
1688696,San Policarpo,100,PH,2021-02-08 00:22:50,86,12.1791,125.5072,79.64600000000002,79.64600000000002,86
3585968,El Salvador,9,SV,2021-02-08 00:22:51,69,13.8333,-88.9167,78.80000000000001,82.39999999999992,69
1735106,George Town,20,MY,2021-02-08 00:22:13,88,5.4112,100.3354,75.00200000000001,80.00600000000003,88
1254046,Tura,2,IN,2021-02-08 00:22:53,44,25.5198,90.2201,56.858000000000004,56.858000000000004,44
933995,Souillac,40,MU,2021-02-08 00:22:43,83,-20.5167,57.5167,78.80000000000001,78.80000000000001,83
7601762,Bairiki Village,20,KI,2021-02-08 00:22:56,79,1.3292,172.9752,84.19999999999999,84.19999999999999,79
2122104,Petropavlovsk-Kamchatskiy,90,RU,2021-02-08 00:22:57,93,53.0452,158.6483,24.799999999999955,24.799999999999955,93
1721842,Cabano,100,PH,2021-02-08 00:22:58,86,10.5869,122.7002,78.63799999999998,78.63799999999998,86
1527497,Kyzyl-Suu,100,KG,2021-02-08 00:23:00,80,42.3414,78.0056,34.394000000000005,34.394000000000005,80
2163355,Hobart,75,AU,2021-02-08 00:21:57,51,-42.8794,147.3294,58.99999999999994,62.599999999999966,51
4007503,El Sauzal de Rodríguez,0,MX,2021-02-08 00:23:03,86,31.9,-116.6833,57.00200000000001,57.00200000000001,86
2435708,Beïnamar,90,TD,2021-02-08 00:23:05,21,8.6698,15.3813,71.36599999999993,71.36599999999993,21
2418437,Kouroussa,82,GN,2021-02-08 00:23:06,22,10.65,-9.8833,75.56,75.56,22
5563839,Fortuna,1,US,2021-02-08 00:21:56,87,40.5982,-124.1573,48.19999999999993,53.00600000000003,87
3443061,Chui,34,UY,2021-02-08 00:22:28,75,-33.6971,-53.4616,66.56,66.56,75
551047,Kerchevskiy,100,RU,2021-02-08 00:23:10,86,59.946,56.2884,-20.72199999999998,-20.72199999999998,86
2522091,Alcúdia,20,ES,2021-02-08 00:23:11,87,39.8532,3.1214,40.99999999999994,44.99599999999998,87
315795,Elbistan,54,TR,2021-02-08 00:23:12,90,38.2059,37.1983,30.163999999999987,30.163999999999987,90
671145,Peretu,95,RO,2021-02-08 00:23:13,95,44.05,25.0833,37.00400000000002,37.00400000000002,95
1213855,Sibolga,100,ID,2021-02-08 00:23:16,77,1.7427,98.7792,76.01000000000005,76.01000000000005,77
3412093,Vestmannaeyjar,66,IS,2021-02-08 00:23:17,77,63.4427,-20.2734,38.40799999999996,38.40799999999996,77
932960,Werda,48,BW,2021-02-08 00:23:18,86,-25.2667,23.2833,68.43199999999996,68.43199999999996,86
2729907,Longyearbyen,0,SJ,2021-02-08 00:23:20,48,78.2186,15.6401,13.999999999999943,13.999999999999943,48
4364964,Parole,67,US,2021-02-08 00:23:21,68,38.9796,-76.5305,33.99799999999999,37.00400000000002,68
2071860,Esperance,40,AU,2021-02-08 00:23:23,60,-33.8667,121.9,73.39999999999992,73.39999999999992,60
3423146,Ilulissat,0,GL,2021-02-08 00:23:25,45,69.2167,-51.1,19.399999999999977,19.399999999999977,45
1263494,Mormugao,51,IN,2021-02-08 00:23:26,46,15.4,73.8,75.19999999999999,75.19999999999999,46
5563397,Eureka,35,US,2021-02-08 00:22:54,76,40.8021,-124.1637,51.00799999999998,53.99600000000004,76
6170031,Tuktoyaktuk,75,CA,2021-02-08 00:22:18,68,69.4541,-133.0374,-27.399999999999977,-27.399999999999977,68
2521582,Arona,75,ES,2021-02-08 00:23:30,77,28.0996,-16.681,53.99600000000004,62.00600000000003,77
3471451,Arraial do Cabo,100,BR,2021-02-08 00:23:32,82,-22.9661,-42.0278,75.03799999999995,75.03799999999995,82
2240449,Luanda,75,AO,2021-02-08 00:13:10,83,-8.8368,13.2343,78.80000000000001,78.80000000000001,83
2294915,Takoradze,61,GH,2021-02-08 00:23:36,86,4.8845,-1.7554,79.80799999999994,79.80799999999994,86
5354943,Half Moon Bay,1,US,2021-02-08 00:23:37,62,37.4636,-122.4286,55.00399999999996,64.39999999999992,62
3347353,Menongue,99,AO,2021-02-08 00:23:38,90,-14.6585,17.691,64.63399999999996,64.63399999999996,90
1267433,Kattivākkam,100,IN,2021-02-08 00:23:40,94,13.2167,80.3167,67.99999999999994,67.99999999999994,94
5294810,Flagstaff,1,US,2021-02-08 00:23:14,11,35.1981,-111.6513,48.99199999999996,53.99600000000004,11
5962442,Goderich,100,CA,2021-02-08 00:23:42,62,43.7501,-81.7165,12.199999999999932,12.199999999999932,62
6137462,Saint-Augustin,7,CA,2021-02-08 00:23:43,92,51.226,-58.6502,20.426000000000045,20.426000000000045,92
3421765,Nanortalik,90,GL,2021-02-08 00:23:45,87,60.1432,-45.2371,30.596000000000004,30.596000000000004,87
2303611,Esim,50,GH,2021-02-08 00:23:46,87,4.8699,-2.2405,79.80799999999994,79.80799999999994,87
5866583,Saint Paul Harbor,1,US,2021-02-08 00:23:47,51,57.79,-152.4072,35.599999999999966,35.599999999999966,51
3430443,Necochea,96,AR,2021-02-08 00:23:48,76,-38.5473,-58.7368,57.991999999999905,57.991999999999905,76
627907,Gomel,0,BY,2021-02-08 00:23:51,85,52.4345,30.9754,3.0020000000000095,3.199999999999932,85
5117949,Freeport,20,US,2021-02-08 00:20:19,86,40.6576,-73.5832,28.994000000000028,30.991999999999962,86
3899695,Ancud,0,CL,2021-02-08 00:23:53,73,-41.8697,-73.8203,63.55400000000003,63.55400000000003,73
3563504,Contramaestre,40,CU,2021-02-08 00:23:15,73,20.2978,-76.2414,78.80000000000001,78.80000000000001,73
1282256,Hithadhoo,37,MV,2021-02-08 00:23:56,71,-0.6,73.0833,81.608,81.608,71
3985710,Cabo San Lucas,40,MX,2021-02-08 00:19:25,60,22.8909,-109.9124,67.99999999999994,69.00799999999998,60
1235846,Matara,23,LK,2021-02-08 00:23:58,90,5.9485,80.5353,74.156,74.156,90
3430545,Morón,0,AR,2021-02-08 00:22:16,47,-34.6534,-58.6198,80.00600000000003,80.99600000000004,47
3418910,Upernavik,12,GL,2021-02-08 00:24:01,79,72.7868,-56.1549,18.283999999999935,18.283999999999935,79
934479,Grand Gaube,43,MU,2021-02-08 00:24:02,84,-20.0064,57.6608,76.99999999999994,76.99999999999994,84
1337619,Ugoofaaru,21,MV,2021-02-08 00:24:05,71,5.6667,73.0,81.41000000000003,81.41000000000003,71
780687,Berlevåg,100,NO,2021-02-08 00:24:06,92,70.8578,29.0864,24.00799999999998,24.00799999999998,92
4951594,Southbridge,98,US,2021-02-08 00:24:07,89,42.0751,-72.0334,24.99799999999999,28.994000000000028,89
3662342,São Gabriel da Cachoeira,92,BR,2021-02-08 00:24:08,95,-0.1303,-67.0892,75.90199999999999,75.90199999999999,95
3652764,Puerto Ayora,93,EC,2021-02-08 00:24:12,96,-0.7393,-90.3518,76.99999999999994,76.99999999999994,96
5990669,Kelvington,49,CA,2021-02-08 00:24:13,62,52.1667,-103.5343,-27.399999999999977,-27.399999999999977,62
3382867,Totness,97,SR,2021-02-08 00:24:15,86,5.8833,-56.3167,77.57600000000008,77.57600000000008,86
4031637,Lavrentiya,0,RU,2021-02-08 00:24:16,86,65.5833,-171.0,-7.960000000000036,-7.960000000000036,86
5797693,Hoquiam,90,US,2021-02-08 00:24:17,81,46.9809,-123.8893,42.799999999999955,42.99799999999999,81
5525042,Levelland,20,US,2021-02-08 00:24:18,10,33.5873,-102.378,69.80000000000001,69.80000000000001,10
2022572,Khatanga,0,RU,2021-02-08 00:24:19,79,71.9667,102.5,-28.75,-28.75,79
3430863,Mar del Plata,90,AR,2021-02-08 00:24:21,94,-38.0023,-57.5575,57.991999999999905,62.00600000000003,94
1270686,Gundlupēt,74,IN,2021-02-08 00:24:22,63,11.8,76.6833,60.06200000000007,60.06200000000007,63
3531368,Celestún,0,MX,2021-02-08 00:24:23,81,20.8667,-90.4,74.89400000000006,74.89400000000006,81
2615089,Præstø,100,DK,2021-02-08 00:24:25,74,55.1178,12.0573,26.99599999999998,30.00200000000001,74
477940,Ust-Tsilma,100,RU,2021-02-08 00:24:27,85,65.441,52.1498,-18.436000000000035,-18.436000000000035,85
934322,Mahébourg,40,MU,2021-02-08 00:21:53,83,-20.4081,57.7,78.80000000000001,78.80000000000001,83
2264923,Peniche,76,PT,2021-02-08 00:23:02,84,39.3558,-9.3811,53.99600000000004,55.994000000000085,84
5367788,Lompoc,1,US,2021-02-08 00:21:58,77,34.6391,-120.4579,55.39999999999992,60.99799999999999,77
2068110,Kununurra,75,AU,2021-02-08 00:24:32,89,-15.7667,128.7333,84.19999999999999,84.19999999999999,89
2016307,Solnechnyy,100,RU,2021-02-08 00:24:33,89,50.7214,136.6319,0.5359999999999445,0.5359999999999445,89
623549,Pinsk,100,BY,2021-02-08 00:24:34,92,52.1229,26.0951,11.353999999999985,11.353999999999985,92
3901547,Villamontes,8,BO,2021-02-08 00:24:36,47,-21.25,-63.5,77.08999999999997,77.08999999999997,47
1490256,Talnakh,17,RU,2021-02-08 00:24:37,75,69.4865,88.3972,-18.436000000000035,-18.436000000000035,75
4671240,Arlington,1,US,2021-02-08 00:24:06,41,32.7357,-97.1081,55.39999999999992,57.991999999999905,41
3695757,Lamas,40,PE,2021-02-08 00:24:39,65,-6.4167,-76.5333,84.19999999999999,84.19999999999999,65
2514651,Los Llanos de Aridane,40,ES,2021-02-08 00:22:37,77,28.6585,-17.9182,53.00600000000003,60.80000000000001,77
3831208,Qaanaaq,76,GL,2021-02-08 00:22:03,85,77.484,-69.3632,14.828000000000031,14.828000000000031,85
2192362,Christchurch,16,NZ,2021-02-08 00:23:17,29,-43.5333,172.6333,75.9919999999999,80.59999999999997,29
6096551,Pangnirtung,0,CA,2021-02-08 00:24:44,77,66.1451,-65.7125,26.97800000000001,26.97800000000001,77
3628473,San Cristobal,40,VE,2021-02-08 00:21:02,51,7.7669,-72.225,84.19999999999999,84.19999999999999,51
3939761,Hualmay,99,PE,2021-02-08 00:24:47,75,-11.0964,-77.6139,72.32,72.32,75
53654,Mogadishu,15,SO,2021-02-08 00:20:09,80,2.0371,45.3438,77.54000000000002,77.54000000000002,80
86049,Jalu,99,LY,2021-02-08 00:24:51,25,29.0331,21.5482,67.28000000000003,67.28000000000003,25
2239862,Malanje,100,AO,2021-02-08 00:24:52,98,-9.5402,16.341,65.26399999999995,65.26399999999995,98
3372707,Ribeira Grande,66,PT,2021-02-08 00:24:53,77,38.5167,-28.7,59.036,59.036,77
3512067,Baní,40,DO,2021-02-08 00:24:54,75,18.2833,-70.3333,80.00600000000003,80.00600000000003,75
876177,Luau,100,AO,2021-02-08 00:24:56,97,-10.7073,22.2247,66.36200000000002,66.36200000000002,97
1265830,Rairangpur,0,IN,2021-02-08 00:24:57,88,22.2676,86.1751,55.39999999999992,55.39999999999992,88
3435038,Dolores,60,AR,2021-02-08 00:24:58,70,-36.3132,-57.6792,66.54199999999997,66.54199999999997,70
110690,Faya,0,SA,2021-02-08 00:24:59,47,18.3851,42.4509,53.599999999999966,53.599999999999966,47
2027044,Batagay,35,RU,2021-02-08 00:25:01,83,67.6333,134.6333,-32.87199999999996,-32.87199999999996,83
6316343,Alta Floresta,100,BR,2021-02-08 00:25:02,97,-9.8756,-56.0861,70.53799999999995,70.53799999999995,97
2137773,Vao,90,NC,2021-02-08 00:25:03,80,-22.6667,167.4833,77.79199999999997,77.79199999999997,80
4021858,Guerrero Negro,0,MX,2021-02-08 00:25:05,31,27.9769,-114.0611,70.52000000000004,70.52000000000004,31
3357247,Gobabis,11,NA,2021-02-08 00:25:06,80,-22.45,18.9667,66.52399999999994,66.52399999999994,80
3579925,St. George's,20,GD,2021-02-08 00:24:25,78,12.0564,-61.7485,78.80000000000001,78.80000000000001,78
3450188,Santa Isabel,75,BR,2021-02-08 00:25:09,77,-23.3156,-46.2214,64.99400000000009,67.99999999999994,77
2144528,Warrnambool,100,AU,2021-02-08 00:25:10,76,-38.3833,142.4833,60.00799999999998,60.00799999999998,76
