City_ID,City,Cloudiness,Country,Date,Humidity,Lat,Lng,Min Temp,Max Temp,Wind Speed
10722858,Forsytheganj,89,BY,2021-02-08 00:29:24,93,52.6333,29.7333,4.3700000000000045,4.3700000000000045,93
172515,Abu Samrah,3,SY,2021-02-08 00:29:25,89,35.3029,37.1841,49.81999999999999,49.81999999999999,89
1337607,Kudahuvadhoo,29,MV,2021-02-08 00:28:14,71,2.6708,72.8944,81.30200000000008,81.30200000000008,71
3449711,Santo Amaro da Imperatriz,40,BR,2021-02-08 00:29:28,73,-27.6881,-48.7786,62.00600000000003,75.19999999999999,73
2125945,Dolinsk,20,RU,2021-02-08 00:29:29,84,47.35,142.8,-2.1999999999999886,-2.1999999999999886,84
1684019,Talavera,40,PH,2021-02-08 00:29:30,73,15.6167,120.9333,76.99999999999994,76.99999999999994,73
3374120,Vila do Maio,75,CV,2021-02-08 00:29:32,68,15.1333,-23.2167,67.99999999999994,67.99999999999994,68
1635283,Metro,86,ID,2021-02-08 00:29:33,93,-5.1131,105.3067,74.55200000000008,74.55200000000008,93
2621230,Grenå,75,DK,2021-02-08 00:29:34,74,56.4158,10.8783,24.00799999999998,28.399999999999977,74
6144312,Sept-Îles,49,CA,2021-02-08 00:29:37,73,50.2001,-66.3821,8.599999999999966,17.599999999999966,73
2079582,Alyangula,90,AU,2021-02-08 00:29:38,83,-13.8483,136.4192,82.39999999999992,82.39999999999992,83
3175096,Laas,90,IT,2021-02-08 00:29:39,86,46.6166,10.7002,30.199999999999932,39.00200000000001,86
3860259,Córdoba,0,AR,2021-02-08 00:29:40,78,-31.4135,-64.1811,73.39999999999992,80.00600000000003,78
8079926,Labuhan,100,ID,2021-02-08 00:29:42,87,-6.8844,112.2051,77.64799999999997,77.64799999999997,87
1501000,Kyshtovka,100,RU,2021-02-08 00:29:44,93,56.555,76.6271,7.465999999999951,7.465999999999951,93
1788852,Xining,31,CN,2021-02-08 00:29:45,55,36.6167,101.7667,20.80400000000003,20.80400000000003,55
1264115,Malegaon,2,IN,2021-02-08 00:29:47,30,20.55,74.5333,61.807999999999936,61.807999999999936,30
1813828,Danjiangkou,100,CN,2021-02-08 00:29:48,64,32.5428,111.5086,41.01800000000003,41.01800000000003,64
2036055,Lishu,0,CN,2021-02-08 00:29:49,88,43.3047,124.3278,-4.575999999999965,-4.575999999999965,88
1078553,Ampanihy,10,MG,2021-02-08 00:29:50,94,-24.7,44.75,74.37200000000001,74.37200000000001,94
6620339,Karratha,5,AU,2021-02-08 00:29:52,62,-20.7377,116.8463,80.20400000000001,80.20400000000001,62
1488414,Urengoy,100,RU,2021-02-08 00:29:53,94,65.9667,78.3667,5.6299999999999955,5.6299999999999955,94
2122262,Palana,30,RU,2021-02-08 00:28:22,91,59.1167,159.9667,16.826000000000022,16.826000000000022,91
1637001,Biak,100,ID,2021-02-08 00:29:55,74,-0.9131,122.8766,80.23999999999995,80.23999999999995,74
1807687,Huaicheng,1,CN,2021-02-08 00:29:57,62,23.9051,112.1931,63.35599999999994,63.35599999999994,62
1786538,Yining,100,CN,2021-02-08 00:29:58,87,29.0361,114.5636,50.68399999999997,50.68399999999997,87
1521315,Līsakovsk,63,KZ,2021-02-08 00:29:59,89,52.5369,62.4936,-2.05600000000004,-2.05600000000004,89
3662489,Santa Isabel Rio Negro,99,BR,2021-02-08 00:30:00,83,-0.4139,-65.0192,78.584,78.584,83
2269594,Cascais,16,PT,2021-02-08 00:30:02,94,38.6979,-9.4215,53.99600000000004,55.00399999999996,94
1529376,Korla,100,CN,2021-02-08 00:30:03,79,41.7597,86.1469,31.226000000000056,31.226000000000056,79
2374583,Bubaque,0,GW,2021-02-08 00:30:04,67,11.2833,-15.8333,78.85399999999998,78.85399999999998,67
3893629,Coquimbo,0,CL,2021-02-08 00:27:15,72,-29.9533,-71.3436,62.599999999999966,62.599999999999966,72
6167817,Torbay,20,CA,2021-02-08 00:30:07,69,47.6666,-52.7314,28.00400000000002,30.00200000000001,69
3115824,Muros,1,ES,2021-02-08 00:30:08,85,42.7762,-9.0603,51.99799999999999,53.99600000000004,85
2980080,Saint-François,90,FR,2021-02-08 00:30:10,87,46.4154,3.9054,37.39999999999998,37.99400000000003,87
2139521,Noumea,0,NC,2021-02-08 00:27:48,62,-22.2763,166.4572,84.00200000000001,85.99999999999994,62
1626493,Srandakan,100,ID,2021-02-08 00:30:14,78,-7.9386,110.2506,80.94199999999995,80.94199999999995,78
3134327,Tonstad,0,NO,2021-02-08 00:30:15,67,58.6626,6.7169,17.005999999999972,22.999999999999943,67
1328121,Bogale,68,MM,2021-02-08 00:28:22,63,16.2833,95.4,71.02399999999994,71.02399999999994,63
5983720,Iqaluit,90,CA,2021-02-08 00:25:40,74,63.7506,-68.5145,30.00200000000001,30.199999999999932,74
542024,Krasnoye-na-Volge,0,RU,2021-02-08 00:30:19,77,57.5125,41.2419,-9.399999999999977,-9.399999999999977,77
1734705,Kuala Terengganu,40,MY,2021-02-08 00:30:20,94,5.3302,103.1408,76.99999999999994,78.00799999999998,94
1254709,Tezu,0,IN,2021-02-08 00:30:21,34,27.9167,96.1667,59.071999999999946,59.071999999999946,34
2173911,Broken Hill,0,AU,2021-02-08 00:28:04,37,-31.95,141.4333,71.59999999999997,71.59999999999997,37
2294877,Tamale,1,GH,2021-02-08 00:30:24,16,9.4008,-0.8393,83.53399999999993,83.53399999999993,16
2288105,Grand-Lahou,100,CI,2021-02-08 00:30:25,89,5.1367,-5.0242,79.26800000000009,79.26800000000009,89
2194098,Ahipara,46,NZ,2021-02-08 00:30:26,58,-35.1667,173.1667,72.78799999999995,72.78799999999995,58
2125906,Dukat,100,RU,2021-02-08 00:30:28,85,62.55,155.55,5.989999999999952,5.989999999999952,85
3452711,Porto Nacional,40,BR,2021-02-08 00:30:29,88,-10.7081,-48.4172,75.19999999999999,75.19999999999999,88
5850554,Makakilo City,20,US,2021-02-08 00:30:30,44,21.3469,-158.0858,73.39999999999992,78.80000000000001,44
2361082,Dori,0,BF,2021-02-08 00:30:31,20,14.0354,-0.0345,74.55200000000008,74.55200000000008,20
2125693,Evensk,100,RU,2021-02-08 00:30:33,93,61.95,159.2333,13.279999999999973,13.279999999999973,93
3374333,Praia,75,CV,2021-02-08 00:30:34,68,14.9215,-23.5087,67.99999999999994,67.99999999999994,68
3137469,Sørland,93,NO,2021-02-08 00:30:35,85,67.667,12.6934,34.214,34.214,85
1253392,Varkala,20,IN,2021-02-08 00:30:37,78,8.7341,76.7067,78.80000000000001,78.80000000000001,78
609906,Fort-Shevchenko,100,KZ,2021-02-08 00:30:38,86,44.5086,50.263,28.615999999999985,28.615999999999985,86
3437056,San Lorenzo,0,PY,2021-02-08 00:30:39,78,-25.3333,-57.5333,71.59999999999997,71.59999999999997,78
601551,Akdepe,0,TM,2021-02-08 00:30:40,87,42.0551,59.3788,39.19999999999993,40.99999999999994,87
6324729,Halifax,100,CA,2021-02-08 00:29:40,93,44.6453,-63.5724,26.005999999999972,28.399999999999977,93
2047258,Novyy Urgal,100,RU,2021-02-08 00:30:43,86,51.0736,132.5642,-11.956000000000017,-11.956000000000017,86
3451138,Rio Grande,0,BR,2021-02-08 00:30:44,74,-32.035,-52.0986,69.99799999999999,69.99799999999999,74
1048364,Chokwé,98,MZ,2021-02-08 00:30:45,90,-24.5333,32.9833,73.07600000000008,73.07600000000008,90
1608033,Pak Phanang,20,TH,2021-02-08 00:30:47,100,8.3511,100.202,75.19999999999999,75.19999999999999,100
535839,Leshukonskoye,98,RU,2021-02-08 00:30:48,86,64.8989,45.7622,-22.918000000000006,-22.918000000000006,86
2189343,Kaeo,78,NZ,2021-02-08 00:30:49,63,-35.1,173.7833,70.95200000000006,70.95200000000006,63
3712636,Cerro Punta,20,PA,2021-02-08 00:30:52,62,8.85,-82.5667,87.80000000000001,87.80000000000001,62
493463,Shumerlya,55,RU,2021-02-08 00:30:53,87,55.5005,46.4129,-16.960000000000036,-16.960000000000036,87
6148373,Sioux Lookout,1,CA,2021-02-08 00:27:41,58,50.1001,-91.917,-16.600000000000023,-16.600000000000023,58
1214026,Sabang,12,ID,2021-02-08 00:30:56,78,5.8933,95.3214,81.80599999999998,81.80599999999998,78
2514301,Mahon,0,ES,2021-02-08 00:27:12,71,39.8885,4.2658,49.99999999999994,49.99999999999994,71
3873145,Río Bueno,0,CL,2021-02-08 00:30:58,44,-40.3167,-72.9667,78.80000000000001,78.80000000000001,44
2735083,Rio Tinto,40,PT,2021-02-08 00:30:59,88,41.1826,-8.5581,48.99199999999996,55.39999999999992,88
4513583,Hamilton,20,US,2021-02-08 00:29:22,42,39.1834,-84.5333,15.99799999999999,19.994000000000028,42
1253237,Verāval,0,IN,2021-02-08 00:31:02,32,20.9,70.3667,68.52199999999999,68.52199999999999,32
3664525,Codajás,91,BR,2021-02-08 00:31:03,93,-3.8367,-62.0569,76.02800000000008,76.02800000000008,93
898905,Sesheke,93,ZM,2021-02-08 00:31:05,95,-17.4759,24.2968,67.01000000000005,67.01000000000005,95
1502073,Krasnosel'kup,100,RU,2021-02-08 00:31:06,98,65.7,82.4667,21.379999999999995,21.379999999999995,98
2082539,Merauke,43,ID,2021-02-08 00:31:07,73,-8.4667,140.3333,84.88399999999996,84.88399999999996,73
2186377,Murchison,93,NZ,2021-02-08 00:31:08,44,-41.8,172.3333,73.32800000000003,73.32800000000003,44
2641519,Newtownards,90,GB,2021-02-08 00:31:11,69,54.5924,-5.6909,35.00599999999997,35.599999999999966,69
517767,Novoukrainskoye,100,RU,2021-02-08 00:31:12,98,45.3783,40.5297,25.736000000000047,25.736000000000047,98
5856516,‘Āhuimanu,40,US,2021-02-08 00:31:13,50,21.4447,-157.8378,73.99400000000009,78.80000000000001,50
6172009,Unity,25,CA,2021-02-08 00:31:15,84,52.4501,-109.1682,-29.524,-29.524,84
2520413,Campo de Criptana,100,ES,2021-02-08 00:31:16,87,39.4046,-3.1249,44.23999999999995,44.23999999999995,87
3445026,Vila Velha,90,BR,2021-02-08 00:26:59,100,-20.3297,-40.2925,69.80000000000001,69.99799999999999,100
499987,Rybnaya Sloboda,75,RU,2021-02-08 00:31:18,71,55.4613,50.1409,-7.600000000000023,-7.600000000000023,71
3530582,Ciudad Valles,2,MX,2021-02-08 00:30:53,68,21.9833,-99.0167,69.07999999999998,69.07999999999998,68
2093967,Kimbe,28,PG,2021-02-08 00:31:21,69,-5.5502,150.1429,85.65799999999996,85.65799999999996,69
2644605,Lerwick,96,GB,2021-02-08 00:31:22,86,60.1545,-1.1494,32.61200000000002,32.61200000000002,86
463355,Zheleznodorozhnyy,40,RU,2021-02-08 00:31:23,72,55.7503,38.0042,3.199999999999932,4.999999999999943,72
3992405,Pitiquito,24,MX,2021-02-08 00:28:30,15,30.7,-112.0833,73.99400000000009,73.99400000000009,15
1862352,Hitoyoshi,0,JP,2021-02-08 00:31:26,66,32.2167,130.75,46.00400000000002,49.99999999999994,66
2396853,Omboué,100,GA,2021-02-08 00:31:27,85,-1.5746,9.2618,78.85399999999998,78.85399999999998,85
921786,Mitsamiouli,100,KM,2021-02-08 00:31:28,79,-11.3847,43.2844,82.43599999999998,82.43599999999998,79
2417795,Mandiana,41,GN,2021-02-08 00:31:30,22,10.6333,-8.6833,73.47200000000004,73.47200000000004,22
218253,Bondo,100,CD,2021-02-08 00:31:31,31,3.8146,23.6866,64.07600000000008,64.07600000000008,31
3461888,Guarapari,90,BR,2021-02-08 00:31:32,100,-20.6667,-40.4975,69.80000000000001,69.99799999999999,100
3467609,Cananéia,0,BR,2021-02-08 00:31:33,70,-25.0147,-47.9267,72.24799999999999,72.24799999999999,70
3450083,Santa Maria,0,BR,2021-02-08 00:31:35,83,-29.6842,-53.8069,73.39999999999992,73.39999999999992,83
3361142,Springbok,0,ZA,2021-02-08 00:31:36,43,-29.6643,17.8865,57.97399999999999,57.97399999999999,43
1715335,Davila,40,PH,2021-02-08 00:31:37,94,18.4726,120.5763,75.19999999999999,75.19999999999999,94
2063030,Port Pirie,0,AU,2021-02-08 00:31:38,56,-33.1833,138.0167,71.59999999999997,71.59999999999997,56
3533462,Acapulco de Juárez,1,MX,2021-02-08 00:31:40,74,16.8634,-99.8901,82.39999999999992,82.39999999999992,74
2063039,Port Keats,100,AU,2021-02-08 00:31:41,78,-14.25,129.55,81.98600000000005,81.98600000000005,78
1685422,Sulangan,100,PH,2021-02-08 00:31:42,85,11.1373,123.7228,79.55599999999998,79.55599999999998,85
1061605,Manakara,100,MG,2021-02-08 00:31:43,90,-22.1333,48.0167,77.18,77.18,90
6690296,Saint-Joseph,90,RE,2021-02-08 00:31:45,61,-21.3667,55.6167,73.00399999999996,80.59999999999997,61
515966,Oksovskiy,75,RU,2021-02-08 00:31:46,88,62.6062,39.8984,-18.903999999999996,-18.903999999999996,88
5855051,‘Ewa Beach,20,US,2021-02-08 00:31:47,44,21.3156,-158.0072,73.39999999999992,78.80000000000001,44
5972291,Havre-St-Pierre,75,CA,2021-02-08 00:31:48,79,50.2334,-63.5986,17.599999999999966,17.599999999999966,79
779622,Havøysund,90,NO,2021-02-08 00:31:50,86,70.9963,24.6622,22.999999999999943,22.999999999999943,86
3517970,Pochutla,40,MX,2021-02-08 00:31:51,69,15.7432,-96.4661,80.99600000000004,82.39999999999992,69
3430105,Paso de Patria,0,AR,2021-02-08 00:31:52,69,-27.2454,-58.5454,75.9919999999999,78.00799999999998,69
2108502,Honiara,0,SB,2021-02-08 00:31:35,67,-9.4333,159.95,86.63000000000005,86.63000000000005,67
2370473,Quebo,0,GW,2021-02-08 00:31:55,67,11.3333,-14.9333,67.262,67.262,67
2283016,Odienné,9,CI,2021-02-08 00:31:56,24,9.51,-7.5692,74.26399999999995,74.26399999999995,24
934862,Sidvokodvo,38,SZ,2021-02-08 00:31:57,89,-26.6282,31.4202,70.16000000000003,70.16000000000003,89
3372472,Vila Franca do Campo,40,PT,2021-02-08 00:31:58,82,37.7167,-25.4333,55.39999999999992,57.00200000000001,82
2068655,Katherine,75,AU,2021-02-08 00:32:00,83,-14.4667,132.2667,80.59999999999997,80.59999999999997,83
5859699,College,20,US,2021-02-08 00:30:11,70,64.8569,-147.8028,-9.399999999999977,-2.9920000000000186,70
3573374,The Valley,40,AI,2021-02-08 00:32:02,73,18.217,-63.0578,78.00799999999998,78.80000000000001,73
1060673,Manjakandriana,75,MG,2021-02-08 00:32:03,88,-18.9167,47.8,66.19999999999999,66.19999999999999,88
3439525,Young,0,UY,2021-02-08 00:32:05,60,-32.6833,-57.6333,80.00600000000003,80.00600000000003,60
778707,Mehamn,100,NO,2021-02-08 00:29:06,92,71.0357,27.8492,23.233999999999924,23.233999999999924,92
3698359,Chicama,100,PE,2021-02-08 00:32:07,66,-7.8447,-79.1469,73.99400000000009,73.99400000000009,66
2064735,Nhulunbuy,75,AU,2021-02-08 00:30:08,79,-12.2333,136.7667,84.19999999999999,84.19999999999999,79
2191562,Dunedin,92,NZ,2021-02-08 00:31:49,88,-45.8742,170.5036,60.99799999999999,60.99799999999999,88
1526038,Atbasar,100,KZ,2021-02-08 00:32:12,96,51.8,68.3333,13.153999999999996,13.153999999999996,96
3622036,Roxana,40,CR,2021-02-08 00:32:13,68,10.2753,-83.7513,69.00799999999998,73.39999999999992,68
487928,Novikovo,100,RU,2021-02-08 00:32:15,92,51.1537,37.8879,4.2620000000000005,4.2620000000000005,92
3461370,Imbituba,40,BR,2021-02-08 00:28:32,73,-28.24,-48.6703,75.19999999999999,75.19999999999999,73
5129852,Oneonta,100,US,2021-02-08 00:28:25,75,42.4529,-75.0638,17.005999999999972,21.00200000000001,75
2012956,Yerbogachën,100,RU,2021-02-08 00:32:18,98,61.2767,108.0108,23.25200000000001,23.25200000000001,98
2636790,Stornoway,75,GB,2021-02-08 00:32:20,69,58.2093,-6.3865,33.99799999999999,35.599999999999966,69
153759,Misungwi,100,TZ,2021-02-08 00:32:21,67,-2.85,33.0833,69.40400000000005,69.40400000000005,67
6104820,Pinawa,96,CA,2021-02-08 00:32:22,86,50.1489,-95.8811,-26.644000000000005,-26.644000000000005,86
4033514,Teavaro,20,PF,2021-02-08 00:32:23,58,-17.5,-149.7667,85.99999999999994,87.00799999999998,58
1737486,Bintulu,40,MY,2021-02-08 00:32:26,100,3.1667,113.0333,75.00200000000001,75.19999999999999,100
3386931,Tamandaré,100,BR,2021-02-08 00:32:27,80,-8.7597,-35.1047,78.09800000000001,78.09800000000001,80
2015686,Talakan,20,RU,2021-02-08 00:32:28,85,50.3167,130.3667,-12.586000000000013,-12.586000000000013,85
70979,Sayyan,35,YE,2021-02-08 00:31:19,61,15.1718,44.3244,44.74400000000003,44.74400000000003,61
4673482,Benbrook,1,US,2021-02-08 00:32:31,44,32.6732,-97.4606,53.99600000000004,57.991999999999905,44
1489401,Toora-Khem,100,RU,2021-02-08 00:32:32,91,52.4675,96.11,4.586000000000013,4.586000000000013,91
1786657,Yinchuan,100,CN,2021-02-08 00:32:33,79,38.4681,106.2731,31.02800000000002,31.02800000000002,79
244878,Biltine,85,TD,2021-02-08 00:32:35,24,14.5333,20.9167,65.89400000000006,65.89400000000006,24
965289,Polokwane,89,ZA,2021-02-08 00:32:02,88,-23.9045,29.4688,66.19999999999999,66.19999999999999,88
3447005,Tambaú,0,BR,2021-02-08 00:32:37,68,-21.705,-47.2744,73.39999999999992,73.39999999999992,68
2132606,Samarai,91,PG,2021-02-08 00:28:01,66,-10.6167,150.6667,85.82,85.82,66
107304,Buraidah,40,SA,2021-02-08 00:32:40,100,26.326,43.975,51.799999999999955,51.799999999999955,100
2063042,Port Hedland,23,AU,2021-02-08 00:32:41,69,-20.3167,118.5667,82.39999999999992,82.39999999999992,69
3355672,Lüderitz,0,NA,2021-02-08 00:32:42,55,-26.6481,15.1594,67.02800000000008,67.02800000000008,55
2152659,Port Macquarie,75,AU,2021-02-08 00:30:41,88,-31.4333,152.9167,71.59999999999997,76.99999999999994,88
1649150,Bengkulu,99,ID,2021-02-08 00:32:46,73,-3.8004,102.2655,78.656,78.656,73
3465409,Correia Pinto,0,BR,2021-02-08 00:32:47,79,-27.5847,-50.3611,60.06200000000007,60.06200000000007,79
3462315,Governador Valadares,100,BR,2021-02-08 00:31:46,94,-18.8511,-41.9494,70.68199999999996,70.68199999999996,94
463655,Zenzeli,100,RU,2021-02-08 00:32:50,78,45.9241,47.0474,23.107999999999947,23.107999999999947,78
1053384,Toamasina,20,MG,2021-02-08 00:32:51,94,-18.1667,49.3833,75.19999999999999,75.19999999999999,94
3587498,Acajutla,0,SV,2021-02-08 00:32:52,76,13.5928,-89.8275,77.93599999999998,77.93599999999998,76
3407903,Almeirim,61,BR,2021-02-08 00:32:54,80,-1.5233,-52.5817,78.09800000000001,78.09800000000001,80
4231997,Avera,1,US,2021-02-08 00:32:55,78,33.194,-82.5271,40.99999999999994,42.799999999999955,78
1516438,Zyryanovsk,100,KZ,2021-02-08 00:32:56,97,49.7386,84.2719,24.620000000000005,24.620000000000005,97
2206874,Waipawa,75,NZ,2021-02-08 00:32:57,64,-41.4122,175.5153,67.99999999999994,71.59999999999997,64
503581,Pyaozerskiy,3,RU,2021-02-08 00:32:59,93,65.8333,31.1667,8.041999999999973,8.041999999999973,93
3995005,Veinticinco de Diciembre,98,MX,2021-02-08 00:33:00,25,25.2602,-104.0519,63.01399999999995,63.01399999999995,25
364071,Wad Rāwah,0,SD,2021-02-08 00:33:01,31,15.1603,33.1397,62.36599999999993,62.36599999999993,31
2018436,Onokhoy,82,RU,2021-02-08 00:33:02,77,51.932,108.0747,-13.0,-13.0,77
5959803,Capreol,40,CA,2021-02-08 00:30:44,61,46.706,-80.9225,3.991999999999962,6.007999999999981,61
3395458,Maragogi,100,BR,2021-02-08 00:33:05,81,-9.0122,-35.2225,78.62000000000006,78.62000000000006,81
6539617,Sondrio,100,IT,2021-02-08 00:33:06,96,46.169,9.8692,33.00799999999998,40.99999999999994,96
1624041,Ternate,98,ID,2021-02-08 00:33:07,76,0.8,127.4,82.79599999999999,82.79599999999999,76
2654970,Brae,91,GB,2021-02-08 00:33:09,89,60.3964,-1.353,31.549999999999955,31.549999999999955,89
5105640,Union,90,US,2021-02-08 00:33:10,93,40.6334,-74.2663,30.00200000000001,33.00799999999998,93
3691954,Sechura,95,PE,2021-02-08 00:33:11,60,-5.5569,-80.8222,79.142,79.142,60
2146219,Hervey Bay,100,AU,2021-02-08 00:33:12,76,-25.2986,152.8535,84.00200000000001,84.00200000000001,76
6255012,Flinders,95,AU,2021-02-08 00:33:14,79,-34.5833,150.8552,69.99799999999999,69.99799999999999,79
3419842,Sisimiut,7,GL,2021-02-08 00:33:15,79,66.9395,-53.6735,23.82800000000003,23.82800000000003,79
95788,Hīt,0,IQ,2021-02-08 00:33:16,64,33.6416,42.8251,56.21000000000009,56.21000000000009,64
1684245,Tagusao,97,PH,2021-02-08 00:33:17,78,9.1924,117.8141,81.51800000000009,81.51800000000009,78
3723593,Jérémie,27,HT,2021-02-08 00:33:19,71,18.65,-74.1167,76.98200000000003,76.98200000000003,71
5975004,High Level,20,CA,2021-02-08 00:33:20,63,58.5169,-117.136,-16.600000000000023,-16.600000000000023,63
2063036,Port Lincoln,58,AU,2021-02-08 00:33:21,71,-34.7333,135.8667,64.21999999999997,64.21999999999997,71
238566,Ippy,90,CF,2021-02-08 00:33:22,24,6.2679,21.2247,66.86599999999993,66.86599999999993,24
